id,SMILES,Tc
1945809152,*CC(OC1CCCCC1)C1C(=O)OC(=O)C1*,
1946473006,*N=P(N=P(N=S(*)(=O)NCCC)(NCCC)NCCC)(NCCC)NCCC,
1947203303,*Nc1ccccc1-c1cccc(C2(c3ccc(N*)c(-c4ccccc4)c3)c3ccccc3-c3ccccc32)c1,
1947367944,*CC(*)(C)C(=O)OCCCCOc1ccc(OC(=O)c2ccc(OCCCCCC)cc2)cc1,
1947454451,*C(=O)Nc1cccc(C(=O)Nc2cccc(NC(=O)c3ccc4[nH]c(-c5ccc(-c6nc7cc(*)ccc7[nH]6)cc5)nc4c3)c2)c1,
1947568782,*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C#Cc1ccc(C#C[Si](*)(C)C)cc1,
1947579859,*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCC(*)=O)cc2)C(=O)OCC)cc1,
1947586452,*CC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)COc3cccc(NC(=O)CCCCCCCCCCC(=O)Nc4cccc(O*)c4)c3)cc2)cc1,
1948010634,*Oc1ccc(OC(=O)c2ccc(Oc3ccc(C(*)=O)cc3)cc2)c2ccccc12,
1948589234,*Oc1ccc(C2(c3ccc(OC(=O)OC4C(C)(C)C(OC(*)=O)C4(C)C)cc3)CCCCC2)cc1,
1948698672,*OC(COC(=O)C12CC3CC(CC(C(*)=O)(C3)C1)C2)COc1ccc(N=Nc2ccc(C#N)cc2)cc1,
1949061676,*C(=O)Nc1ccc(C2(c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)CC(C)CC(C)(C)C2)cc1,
1949190696,*Oc1ccc(Oc2ccc(NC(=O)c3cc(NC(=O)c4ccc(OC(C)=O)cc4)cc(C(=O)Nc4ccc(*)cc4)c3)cc2)cc1,
1949212177,*C(=O)Nc1ccc(-c2sc(-c3ccc(NC(=O)c4ccc5c(c4)C(=O)N(c4ccc(Oc6ccc7ccc(Oc8ccc(N9C(=O)c%10ccc(*)cc%10C9=O)cc8)cc7c6)cc4)C5=O)cc3)c(-c3ccccc3)c2-c2ccccc2)cc1,
1949333335,*Oc1ccc(Oc2ccc(C(=O)c3ccc(*)c(S(=O)(=O)O)c3)cc2S(=O)(=O)O)cc1,
1949514946,*Nc1ccc(NC(=O)C2CC(C(CC(=O)O)C(*)=O)C=C(C)C2C(=O)O)cc1,
1949780423,*CCSSCCO*,
1949823161,*Oc1ccc(C=Nc2ccc(N=Cc3ccc(OC(=O)CCCCC(*)=O)c(OC)c3)cc2)cc1OC,
1949953064,*c1cccc(*)c1,
1950021660,*Oc1ccc(Oc2ccc(C(=O)Nc3ccc(Oc4ccc(-c5ccc(Oc6ccc(NC(=O)c7ccc(*)cc7)cc6)cc5)cc4)cc3)cc2)cc1-c1ccccc1,
1950339356,*CCCOC(=O)CCC(=O)O*,
1950809751,*NC(O)(CC(N)(N)C(=O)O)N*,
1950874064,*CC(*)C(=O)N(CC)CC,
1951077384,*Oc1ccc(-c2ccc(Oc3ccc(-c4ccc(-c5ccc(*)c(C(F)(F)F)c5)cc4)cc3C(F)(F)F)cc2)cc1,
1951160334,*c1ccc(Oc2ccc(N3C(=O)c4c(c(-c5ccccc5)c(-c5ccc(Oc6ccc(-c7c(-c8ccccc8)c8c(c(-c9ccccc9)c7-c7ccccc7)C(=O)N(*)C8=O)cc6)cc5)c(-c5ccccc5)c4-c4ccccc4)C3=O)cc2)cc1,
1951638627,*Oc1ccc(CC(C#N)(Cc2ccc(*)cc2)c2ccccc2)cc1,
1951901460,*C=C(C#N)C(=O)OCCCCCCCCCCOC(=O)C(C#N)=Cc1ccc2c(c1)c1cc(*)ccc1n2CCCCCCCCCCCCCC,
1952301542,*CC(*)(CC(=O)OCCOC)C(=O)OCCOC,
1952404953,*C(=O)c1ccc2c(c1)C(=Nc1cccc(N=C3OC(=O)c4ccc(*)cc43)c1)OC2=O,
1952508895,*c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(N6C(=O)c7ccc(Oc8c(C)cc(C(C)(C)c9cc(C)c(Oc%10ccc%11c(c%10)C(=O)N(*)C%11=O)c(C)c9)cc8C)cc7C6=O)cc5)cc4)C4CC5CC(C4)CC3C5)cc2)cc1,
1952671139,*CC(*)C(=O)OCCCCCC,0.2565
1953033868,*Nc1c(C)c2cccc3c4cccc5cccc(c(c1N*)c23)c54,
1953349565,*/C=C/c1sc(/C=C/c2cc(CCCCCCCCCCCC)c(*)s2)cc1CCCCCCCCCCCC,0.291
1953482672,*c1cccc(P(=O)(c2ccccc2)c2cccc(N3C(=O)c4ccc(NC(=O)OCCOc5ccc(C(c6ccc(OCCOC(=O)Nc7ccc8c(c7)C(=O)N(*)C8=O)cc6)(C(F)(F)F)C(F)(F)F)cc5)cc4C3=O)c2)c1,
1953803634,*C(=O)Nc1ccc(Cc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(NC(=O)Nc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc3)C4=O)cc2)cc1,
1954306622,*Nc1cc2c(c(N*)c1N)-c1ccccc1C21c2ccccc2-c2ccccc21,
1954721166,*CC(*)C(=O)OCCOC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,
1954861096,*Oc1ccc(C(C)(C)c2ccc(OC(=O)CN(CC(*)=O)c3ccc(N=Nc4ccc([N+](=O)[O-])cc4)cc3)cc2)cc1,
1955776885,*Nc1ccc(-c2cccc3c2[C@@H](c2ccc(N*)cc2)c2ccccc2-3)cc1,
1956029718,*CCCCCCCCCCCCCCCCCCCCC(*)COCCOCCOCCOCCOCc1ccc2ccc3cccc4ccc1c2c34,
1956150521,*CC(*)(C)C(=O)OCCN(C)C,0.2005
1956367813,*C(=O)c1cc2c(cc1Cl)C(=O)N(c1cc(C(=O)O)cc(N3C(=O)c4cc(*)c(Cl)cc4C3=O)c1)C2=O,
1956396424,*CC(*)(C)C(=O)OCCCCCCCCCCOc1ccc(OC(=O)c2ccc(OCCCCCC)cc2)cc1,
1956587899,*CC(*)(C)C(=O)OCCN(CC)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,
1956666408,*Nc1ccc([C@@]2(C)CC(C)(C)c3ccc(N*)cc32)cc1,
1956893558,*c1ccc(Oc2ccc(-c3nnc(*)o3)cc2)cc1,
1957426818,*c1c(C)cc(C(c2cccnc2)c2cc(C)c(N3C(=O)CC(Nc4ccc(Cc5ccc(NC6CC(=O)N(*)C6=O)cc5)cc4)C3=O)c(C)c2)cc1C,
1957470383,*CC(F)(F)C(F)(F)C(F)(F)COC(=O)c1cccc(C(F)(F)C(F)(F)C(F)(F)c2cccc(C(=O)O*)c2)c1,
1958192948,*c1ccc2c(c1)C(=O)N(c1ccc(-c3cc(-c4ccc(OCCCC#N)cc4)cc(-c4ccc(N5C(=O)c6ccc(C(*)(C(F)(F)F)C(F)(F)F)cc6C5=O)cc4)n3)cc1)C2=O,
1958473963,*Oc1cccc2ccc(Oc3ccc(NC(=O)c4ccc(Oc5ccc(C(=O)Nc6ccc(*)cc6)cc5)cc4)cc3)cc12,
1958487458,*OC1CCCCC1OC(*)=O,
1958554605,*CC(C[Si](*)(C)C)c1cccc2ccccc12,
1958618966,*CC(C)(C)O*,0.1995
1958858448,*C=CC1CC(*)C([Si](C)(C)C)C1,
1959224488,*c1ccc(N(c2ccc(C#N)cc2)c2ccc(N3C(=O)c4ccc(Oc5ccc(C6(c7ccc(Oc8ccc9c(c8)C(=O)N(*)C9=O)cc7)c7ccccc7-c7ccccc76)cc5)cc4C3=O)cc2)cc1,
1959489258,*Nc1ccc(C(c2ccc(CC)cc2)c2ccc(N*)cc2)cc1,
1960180963,*c1ccc(Oc2ccc(N3C(=O)CC(Oc4ccc(C=Nc5ccc(OC6CC(=O)N(*)C6=O)cc5)cc4)C3=O)cc2)cc1,
1960232404,*CCCCCCCCCCCCOc1ccc(OCc2ccc(COc3ccc(O*)cc3)cc2)cc1,
1960719660,*CCCCCCNC(=O)Cc1ccc(C(=O)N*)cc1,
1960875010,*c1ccc(-c2cnc3cc4nc(*)cnc4cc3n2)cc1,
1960968082,*c1ccc(C(=O)OCCCCCCOc2ccc(C=CC(=O)C=Cc3ccc(OCCCCCCOC(=O)c4ccc(-c5nnc(*)o5)cc4)cc3)cc2)cc1,
1961009790,*Nc1ccc(C(=C(CC)c2ccccc2)c2ccc(N*)cc2)cc1,
1961333233,*CCN(CCOC(=O)Nc1cccc(NC(=O)O*)c1C)c1ccc(C=Cc2ccc([N+](=O)[O-])cc2)cc1,
1961335797,*c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(-c6nnc(*)c7c(-c8ccccc8)c(-c8ccc9ccccc9c8)c(-c8ccc9ccccc9c8)c(-c8ccccc8)c67)cc5)cc4)c4ccccc4-c4ccccc43)cc2)cc1,
1962617217,*Nc1cc(C)c(Cc2ccc(CCCCc3ccc(Cc4c(C)cc(N*)cc4C)cc3)cc2)c(C)c1,
1962650861,*CCCCC(=O)NNC(=O)c1ccc(C(=O)NNC(=O)CCCCOc2ccc(O*)c(C)c2)cc1,
1962833245,*c1ccc(NC2CC(=O)N(c3ccc(Cc4ccc(N5C(=O)CC(Nc6ccc(-c7nc(-c8ccc(N=Nc9ccc([N+](=O)[O-])cc9)cc8)[nH]c7*)cc6)C5=O)cc4)cc3)C2=O)cc1,
1963304401,*CCCCCCCCCCOC(=O)CC/C=C/CCC(=O)O*,
1963751846,*C=CC1CC(*)C(C2CC=CCC2)C1,
1964367064,*Oc1c(C)c(C)c(NC(=O)c2ccc(C(=O)Nc3ccc(*)cc3)cc2)c(C)c1C,
1964385683,*C(=O)c1ccc2c(c1)C(=O)N(c1ccccc1C(=O)c1ccccc1N1C(=O)c3ccc(*)cc3C1=O)C2=O,
1964501919,*c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(-c5nnc(*)n5-c5ccc(S(C)(=O)=O)cc5)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,
1964666760,*CCCCCCOC(=O)NCCCCNC(=O)O*,
1964792280,*c1ccc(OCCN(CCOc2ccc(-c3cc(-c4ccccc4)c4cc(Oc5ccc6nc(*)cc(-c7ccccc7)c6c5)ccc4n3)cc2)c2ccc(C(C#N)=C(C#N)C#N)cc2)cc1,
1964948297,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(c4ccc(Oc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc4)(C(F)(F)F)C(F)(F)F)cc3)cc1)C2=O,
1965550017,*CC(*)C(=O)OCCSC,0.181
1965690727,*CCCCCCCCCCOC(=O)c1cccc(NC(=O)O*)c1,
1965799831,*CCCCCCNC(=O)C(CCCCCCCCCCCCCCCCCC)C(=O)N*,0.354
1965906081,*O[Si](*)(C)CCCOc1ccc(N=Nc2ccc(S(=O)(=O)O)cc2)cc1,
1965969714,*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CC(C)CCC(*)=O)cc2)C(=O)OCCCC)cc1,
1966018498,*SC1CCCC(*)C1,
1966201897,*CC(*)c1ccc(COCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,
1966629557,*CCCCCCOC(=O)OCCCCOC(=O)OCCCCCCOc1ccc(Oc2ccc(O*)cc2)cc1,
1966848887,*CCCCCCCCNC(=O)CCCCCCCCCCCCCCCCC(=O)N*,0.3725
1967479741,*Oc1ccc(S(=O)(=O)c2ccc(Oc3c(C)cc(C(c4cc(C)c(*)c(C)c4)(C(F)(F)F)C(F)(F)F)cc3C)c(Br)c2)cc1Br,
1967596895,*Nc1c(CCCC)cc(C2(c3cc(CCCC)c(N*)c(CCCC)c3)c3ccccc3-c3ccccc32)cc1CCCC,
1967679061,*CC(OCC(C)C)C1C(=O)OC(=O)C1*,
1967860241,*CC(*)(CC(=O)Oc1ccc(OCCC)cc1)C(=O)Oc1ccc(OCCC)cc1,
1968301845,*CCN(*)CCOCCOC,
1968819662,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C=C4CCCCC(=Cc5ccc(Oc6ccc(S(=O)(=O)c7ccc(Oc8ccc(C(C)(C)c9ccc(*)cc9)cc8)cc7)cc6)cc5)C4=O)cc3)cc2)cc1,
1968997516,*CC(CO*)(CS(=O)(=O)CCCCC)CS(=O)(=O)CCCCC,
1969004591,*c1ccc(OCCN(CCOc2ccc(-c3nc4ccc(Oc5ccc6nc(*)c(-c7ccccc7)nc6c5)cc4nc3-c3ccccc3)cc2)c2ccc(C=Cc3ccc([N+](=O)[O-])cc3)cc2)cc1,
1969083594,*CCOC(=O)NCCNC(=O)O*,
1969287325,*Oc1ccc(OC(=O)c2ccccc2C=Cc2ccc(C=Cc3ccccc3C(*)=O)cc2)cc1,
1969520077,*Oc1ccc(NC(=O)c2ccc(Oc3ccc(C(=O)Nc4ccc(Oc5ccc(C6(c7ccc(*)cc7)C7CC8CC(C7)CC6C8)cc5)cc4)cc3)cc2)cc1,
1969822510,*CCc1ccc(*)c(CCCC)c1,
1969835968,*C(=O)Nc1ccc(C2(c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)CCC(C(C)(C)C)CC2)cc1,
1970056455,*Nc1cc2c3cccc(-c4ccc(C)cc4)c3c3c(-c4ccc(C)cc4)c(N*)c4ccccc4c3c2c2ccccc12,
1970556387,*Oc1cccc(NC(=O)c2ccc(C(=O)Nc3ccc(Oc4ccc(C(=O)c5ccc(*)cc5)cc4)cc3)cc2)c1,
1970744006,*Oc1ccc(C2(c3ccc(OC(*)=O)cc3)CC3CC2C2C4CCC(C4)C32)cc1,
1971561670,*CCCCCCNC(=O)CCCCC(=O)N*,
1971686624,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(=O)c4ccc(-c5ccc(C(=O)c6ccc(*)cc6)cc5)cc4)cc3)cc2)cc1,
1971749373,*Oc1ccc(C(*)=O)cc1CCCCCC,
1971998855,*Cc1cccc(COC(=O)Nc2ccc(Cc3ccc(NC(=O)O*)cc3)cc2)c1,
1972024406,*CC(COC(=O)O*)OCCCCCCOc1ccc(C=Cc2ccc([N+](=O)[O-])cc2)cc1,
1972032416,*c1ccc(C(=O)OCCCCCCCCOc2ccc(C=C3CCC(=Cc4ccc(OCCCCCCCCOC(=O)c5ccc(-c6nnc(*)o6)cc5)cc4)C3=O)cc2)cc1,
1972109782,*c1ccc(C(=O)Oc2ccc(OC(=O)c3ccc(N4C(=O)CC(SCCOCCSC5CC(=O)N(*)C5=O)C4=O)cc3)cc2)cc1,
1972780662,*CC(*)C(=O)OCCOCC,
1973157365,*Oc1cc(Oc2ccc(C(C)(C)c3ccc(*)cc3)cc2)cc([N+](=O)[O-])c1,
1973279343,*CCCCCCCCCOC(=O)c1ccc(-c2ccc(C(=O)O*)cc2)cc1,
1973417069,*C=CC1CC(*)C2C(=O)N(c3ccc(F)cc3)C(=O)C12,
1973609313,*Nc1cccc(C2(c3cccc(N*)c3N)c3ccccc3-c3ccccc32)c1N,
1974222133,*Oc1ccc(S(=O)(=O)c2ccc(Oc3c(C)cc(-c4cc(C)c(*)c(C)c4Br)c(Br)c3C)cc2)cc1,
1974242688,*c1ccc(C)c(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c1,
1974258183,*CCCOCCCCOCCCN1C(=O)c2ccc(C(=O)Oc3ccc(OC(=O)c4ccc5c(c4)C(=O)N(*)C5=O)c(-c4ccccc4)c3)cc2C1=O,
1974383215,*CCCCCCCCCCCOC(=O)c1ccc2cc(C(=O)O*)ccc2c1,
1974978740,*C=C(*)c1c(C)cc(C(C)(C)C)cc1C,
1975082239,*c1nc(-c2ccccc2)nc(N(c2ccccc2)c2ncnc(N(*)c3ccccc3)n2)n1,0.185
1975447756,*CCOC(=O)c1ccc(NC(=O)CCCCCCCCCCC(=O)Nc2ccc(C(=O)O*)cc2)cc1,
1975514366,*c1cccc(OCCCCOc2cccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c2)c1,
1975880565,*Oc1ccc(Oc2ccc(NC(=O)c3ccc(Oc4ccc(Oc5ccc(C(=O)Nc6ccc(*)cc6)cc5)cc4-c4ccccc4)cc3)cc2)cc1-c1ccccc1,
1976024514,*Nc1ccc(C(c2ccc(N*)cc2)C2CCCCC2)cc1,
1976774043,*CCCCCCOc1ccc(C(=O)N(C(=O)c2ccc(O*)cc2)c2cccc3ccccc23)cc1,
1977447931,*Nc1cccc(C2(c3cccc(N*)c3)c3cc(N)ccc3-c3ccc(N)cc32)c1,
1978316297,*Nc1ccc(-c2cc(N*)cc(-c3cccc(N)c3)c2)cc1,
1978540220,*C(=O)OCCCCCCOC(=O)c1ccc(N2C(=O)c3ccc(*)cc3C2=O)cc1,
1978620404,*CC(*)CCCCCCCCCCCCCCCCCC,0.381
1978702733,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(*)c(C(OC)(C(F)(F)F)C(F)(F)F)c4)cc3C(OC)(C(F)(F)F)C(F)(F)F)cc2)cc1,
1978759933,*CCC1C(=O)N(CCCCCCCCCCCCCC)C(=O)C1*,
1978914025,*c1ccc2c(c1)C(=O)N(c1ccc(N3C(=O)c4ccc(-c5c(-c6ccccc6)c(-c6ccccc6)c(-c6ccc(Oc7ccc(-c8c(-c9ccccc9)c(-c9ccccc9)c(*)c(-c9ccccc9)c8-c8ccccc8)cc7)cc6)c(-c6ccccc6)c5-c5ccccc5)cc4C3=O)cc1)C2=O,
1978930507,*C(=C(*)c1ccc([Si](C(C)C)(C(C)C)C(C)C)cc1)c1ccccc1,
1979011181,*c1ccc(Oc2ccc(-c3nc(-c4cccc(-c5nnc(-c6ccccc6)c(*)n5)n4)nnc3-c3ccccc3)cc2)cc1,
1979505726,*c1cccc(S(=O)(=O)NCCCCCCNS(*)(=O)=O)c1,
1979525193,*OC1CCC(OC(=O)C(*)=O)CC1,
1979934753,*c1nnc(-c2ccc(Oc3ccc(C=Cc4ccc(Oc5ccc(*)c6ccccc56)cc4)c4ccccc34)c3ccccc23)o1,
1979939370,*Nc1ccc(C2(c3ccc(N*)cc3)c3cc(C#CCCCC)ccc3-c3ccc(C#CCCCC)c(C#C)c32)cc1,
1980536603,*CCc1ccc(-n2on2-c2ccc(CCOC(=O)CCCCCCC(=O)O*)cc2)cc1,
1981136743,*OC(COCCOC)COC(*)=O,
1981457097,*Oc1cccc(Oc2ccc(C(=O)c3ccc(NC(=O)c4cccc(C(=O)Nc5ccc(C(=O)c6ccc(*)cc6)cc5)c4)cc3)cc2)c1,
1981691204,*Nc1ccc(/C=C(/c2ccc(N*)cc2)c2cccc(C)c2)cc1,
1981721677,*NC(CCC(=O)OCc1ccc([N+](=O)[O-])cc1)C(*)=O,
1981870695,*Nc1nc(=S)[nH]c(N*)c1N,
1981886524,*c1ccc(Oc2ccc(C=Cc3ccc(Oc4ccc(-c5nnc(*)o5)cc4)c4ccccc34)cc2)cc1,
1982249582,*C#CC(CCCCOC(=O)NCCC)=C(*)CCCCOC(=O)NCCC,
1982444634,*Oc1ccc(P(C)(=O)c2ccc(Oc3ccc(C(c4ccccc4)(c4ccc(*)cc4)C(F)(F)F)cc3)cc2)cc1,
1982948729,*CCOCCOCCOc1ccc(C=Cc2cc(OC)c(C=Cc3ccc(O*)c4ccccc34)cc2OC)c2ccccc12,
1983222428,*c1ccc(NC(=O)c2ccc(OCCOc3ccc(C(=O)Nc4ccc5[nH]c(*)nc5c4)cc3)cc2)cc1,
1984190839,*CCC=C(*)Cl,
1984350149,*CCN(CCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2C)c(C)c1,
1984402033,*CCCCCCCCCCOc1ccc(-c2cc(-c3ccccc3)c(-c3ccc(NC(=O)c4ccc(C(=O)Nc5ccc(-c6c(-c7ccccc7)cc(-c7ccc(O*)cc7)cc6-c6ccccc6)cc5)cc4)cc3)c(-c3ccccc3)c2)cc1,
1984563739,*Oc1cccc(NC(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(C(C)(C)c5ccc(Oc6ccc(C(=O)Nc7ccc(*)cc7)cc6)cc5)cc4)cc3)cc2)c1,
1984715605,*CC(O*)C(C)(C)C,
1985260994,*c1cc(CCCCCCCCCCCC)c(*)cc1CCCCCCCCCCCC,0.356
1985598557,*CCCCCCCCCCCCCCOC(=O)CC/C=C/CCC(=O)O*,0.318
1985922935,*O[Si](Oc1ccc(C2(c3ccc(*)c(C)c3)c3ccccc3-c3ccccc32)cc1C)(c1ccccc1)c1ccccc1,
1986596083,*Oc1ccc(C(=O)c2ccc(Oc3ccc(C(=O)c4cccc(C(=O)c5ccc(*)cc5)c4)cc3)cc2)cc1,
1986643136,*c1ccc2c(c1)C(CCCCCCCC)(CCCCCCCC)c1cc(*)ccc1-2,
1986951321,*Oc1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(Oc4ccc(C(c5ccc(*)cc5)(C(F)(F)F)C(F)(F)F)cc4)cc3)cc2)cc1,
1987297108,*CC(*)(C)C(=O)Oc1ccc(C(=O)OC)cc1,
1987380350,*CCCCCCCCCCCCCNC(=O)CCCCCCCCCCCC(=O)N*,0.3835
1987420560,*Oc1ccc(Oc2ccc(C(=O)c3cccc(C(=O)c4ccc(*)cc4)c3)cc2)cc1S(=O)(=O)O,
1987532740,*Nc1cc2c3ccccc3c(N*)cc2c2ccccc12,
1987791441,*C=CC1CC(*)C2C(=O)N(CCCCCC)C(=O)C12,
1987932881,*Oc1c(OC)cc(-c2cc(OC)c(OC(=O)CCCCCCCCC(*)=O)c(OC)c2)cc1OC,
1988065987,*CCCCCCOP(=O)(N=Nc1ccc(-c2ccc(N=NP(=O)(O*)OC)cc2)cc1)OC,
1988157490,*C(=O)c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(C(=O)c6ccc7c(c6)C(=O)N(c6ccc(Cc8ccc(N9C(=O)c%10ccc(*)cc%10C9=O)cc8)cc6)C7=O)cc5)cc4)OC(=O)c4ccccc43)cc2)cc1,
1988158741,*NC1=C(c2c(N*)ccc3ccccc23)[C@@H]2C=CC=CC2=CC1,
1988515420,*C(=O)Nc1ccc(Cc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc3)C4=O)cc2)cc1,
1988563349,*CCCCCCOP(=O)(N=Nc1ccc(CCOC(=O)c2cc(C(=O)OCCc3ccc(N=NP(=O)(O*)OC)cc3)cc(C(C)(C)C)c2)cc1)OC,
1988613729,*c1ccc(Nc2cccc(Nc3ccc(S(*)(=O)=O)cc3)c2)cc1,
1988695621,*C=Cc1cc(OCCCC)c(*)cc1OC,
1989009104,*Nc1ccc(Cc2ccc(NC(=O)c3cccc(C(*)=O)c3)cc2)cc1,
1989599237,*c1ccc2c(c1)C(=O)N(c1cc(C(c3ccc(OC(=O)C45CC6CC(CC(C6)C4)C5)c(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)(C(F)(F)F)C(F)(F)F)ccc1OC(=O)C13CC4CC(CC(C4)C1)C3)C2=O,
1991040777,*C(OC(F)(F)F)C(*)(F)F,
1991510657,*Oc1ccc(Oc2ccc(C(=O)c3ccc(*)cc3)cc2)cc1C(C)(C)C,
1991701752,*C1C(*)C2CC1C(C(=O)OCCCc1ccccc1)C2C(=O)OCCCc1ccccc1,
1991992647,*CC(CC)(CO)CO*,
1992818207,*Oc1ccc(C(C)(C)c2ccc(OC(=O)OCC3CCC(COC(*)=O)CC3)cc2)cc1,
1992987283,*CC(=O)NNC(=O)c1ccc(C(=O)NNC(=O)CN2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(*)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)cc1,
1993503133,*Oc1ccc(C=C2CCCC(=Cc3ccc(OC(=O)c4cccc(C(*)=O)c4)c(OC)c3)C2=O)cc1OC,
1994005610,*c1cccc(C(F)(F)C(F)(F)C(*)(F)F)c1,
1995309810,*NNC(=O)c1ccccc1C(=O)Nc1cccc(C=C2CCC(=Cc3cccc(NC(=O)c4ccccc4C(*)=O)c3)C2=O)c1,
1995487445,*CC(*)(C)C(=O)OCCO[Si](C)(C)C,
1995567642,*CC(*)c1ccc(C(=O)CCN2CCOCC2)cc1,
1995858685,*NC(C)CNC(=O)NCCCCCCNC(*)=O,
1995899423,*Oc1ccc(CC(NC(=O)Cc2ccc(OC(=O)COCCOCC(*)=O)cc2)C(=O)OCC)cc1,
1997329694,*CCCCCCCCCCCCCCCCOC(=O)C/C=C/CC(=O)O*,0.315
1997475828,*CC(*)CCCCCC,0.238
1997665708,*Nc1ccc2c(c1)[C@]1(c3ccccc3-2)c2ccccc2-c2ccc(N*)c(-c3ccccc3)c21,
1997781379,*OP(=O)(Oc1ccccc1)Oc1c(C)cc(S(=O)(=O)c2cc(C)c(*)c(C)c2)cc1C,
1998038943,*c1ccc(N2C(=O)CC(C3C=C(C)C4C(=O)N(*)C(=O)C4C3)C2=O)cc1,
1998309406,*c1ccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4ccc(-c6nc7cc(S(=O)(=O)c8ccc9nc(-c%10ccccc%10)c(*)nc9c8)ccc7nc6-c6ccccc6)cc4)C5=O)cc3C2=O)cc1,
1998608102,*CC(*)(C)C(=O)OCCCCCCCCCCOc1ccc(C#Cc2cc(C)c(C=Cc3ccncc3)cc2C)cc1,
1999110043,*CC(*)(C#N)C(=O)OCC(C)C,
1999630530,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C4(c5ccc(*)cc5)CCCC4)cc3)cc2)cc1,
1999832779,*Oc1ccc(S(=O)(=O)c2cccc3c(S(=O)(=O)c4ccc(Oc5c(C)cc(-c6cc(C)c(*)c(C)c6C)c(C)c5C)cc4)cccc23)cc1,
2000269306,*C/C=C\C[Si](*)(C)CCCOc1ccccc1,
2000354912,*Nc1ccc([C@@]2(C)CC(C)(C)c3ccc(N*)c(C)c32)cc1C,
2000390968,*CC(*)(C)C(=O)OC1CCC1,
2000404932,*CC(*)(C)C(=O)OCCCCCCOc1ccc2cc(C(=O)Oc3ccccc3)ccc2c1,
2001829595,*Nc1ccc([C@@H](C)CC(C)(C)c2ccc(N*)cc2)cc1,
2001832914,*Oc1ccc(C(C)(C)c2ccc(OC(=O)CN(CC(*)=O)c3ccc(/N=N/c4ccc([N+](=O)[O-])cc4)cc3)cc2)cc1,0.244
2002181530,*c1cccc(N2C(=O)c3ccc(Oc4cccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)c4)cc3C2=O)c1,
2002293555,*CCCCCCCCCCCSCCCCCCCCCCS*,0.352
2002425196,*CC(*)(C)C(=O)OCCCCCCCCCCn1c2ccccc2c2cc(C=C(C#N)c3ccc([N+](=O)[O-])cc3)ccc21,
2002464485,*Nc1ccc(-c2c(N*)ccc3ccccc23)cc1,
2002874744,*CCCCCCCCCCCc1nc2ccc(-c3ccc4nc(*)oc4c3)cc2o1,
2002898366,*Nc1ccc2c(-c3ccccc3)c(N*)ccc2c1-c1ccccc1,
2002993449,*CC(*)NC(=O)OC(C)(C)C,
2003072511,*Nc1ccc(NC(=O)c2cc(C(*)=O)cc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c2)cc1,
2003251624,*Oc1ccc(OC(=O)c2ccc(OC(=O)c3ccc(C(=O)Oc4ccc(C(=O)Oc5ccc(OC(=O)c6cccc(C(*)=O)c6)cc5)cc4)cc3)cc2)cc1,
2003333074,*CCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCC(=O)N*,0.381
